sample_index,relative_l2
0,0.0143089909106493
1,0.001560686039738357
2,0.001467000925913453
3,0.01137478742748499
4,0.0013121062656864524
5,0.0033344437833875418
6,0.019675899296998978
7,0.018803788349032402
8,0.0013108296552672982
9,0.006264433264732361
10,0.001200952916406095
11,0.0014426859561353922
12,0.0017917430959641933
13,0.0016862477641552687
14,0.0012159106554463506
15,0.0008253364358097315
16,0.01786101423203945
17,0.0011320275953039527
18,0.0009308859007433057
19,0.0012816411908715963
20,0.0014959592372179031
21,0.0012822108110412955
22,0.00092696602223441
23,0.001759395352564752
24,0.0017295368015766144
25,0.002359180012717843
26,0.003451454918831587
27,0.0012378033716231585
28,0.0008504890720359981
29,0.000923671294003725
30,0.001069039455614984
31,0.0010183925041928887
32,0.0018445908790454268
33,0.055240727961063385
34,0.004228017758578062
35,0.008191483095288277
36,0.03392934054136276
37,0.0026085430290549994
38,0.0023478406947106123
39,0.0019642189145088196
40,0.0015449211932718754
41,0.0008439630037173629
42,0.005773573182523251
43,0.003600717755034566
44,0.0009182014036923647
45,0.001294739544391632
46,0.0012008595513179898
47,0.0012689379509538412
48,0.0020399868953973055
49,0.001990329008549452
50,0.0012325255665928125
51,0.0012535889400169253
52,0.0008017058717086911
53,0.0011689095990732312
54,0.0008654771954752505
55,0.000804403331130743
56,0.0013959098141640425
57,0.0015972888795658946
58,0.0019699689000844955
59,0.0017314874567091465
60,0.0011170109501108527
61,0.0017994948429986835
62,0.001086007570847869
63,0.0010241703130304813
64,0.0013767917407676578
65,0.0392104908823967
66,0.0017014178447425365
67,0.000993366353213787
68,0.0011494572972878814
69,0.0014322364004328847
70,0.0010585746495053172
71,0.0012700273655354977
72,0.060079991817474365
73,0.003785267937928438
74,0.0008159424178302288
75,0.0008732963469810784
76,0.000642846804112196
77,0.002414240036159754
78,0.0008464266429655254
79,0.0018958109430968761
80,0.0012192537542432547
81,0.0023069288581609726
82,0.001990004675462842
83,0.0011953457724303007
84,0.0012290377635508776
85,0.001236918498761952
86,0.009073768742382526
87,0.000933114206418395
88,0.0018465330358594656
89,0.0010760052828118205
90,0.0017098108073696494
91,0.003192431293427944
92,0.0009979497408494353
93,0.0036778757348656654
94,0.01122509315609932
95,0.0010961557272821665
96,0.00403099087998271
97,0.001370220328681171
98,0.0009342324337922037
99,0.001377693610265851
100,0.002056618919596076
101,0.00480496883392334
102,0.001856412272900343
103,0.0012722070096060634
104,0.001135231927037239
105,0.05584437772631645
106,0.001682231784798205
107,0.0013261568965390325
108,0.0011059652315452695
109,0.0009929368970915675
110,0.0013396893627941608
111,0.0014002168318256736
112,0.0019159427611157298
113,0.0015498694265261292
114,0.0016098534688353539
115,0.0024985442869365215
116,0.000843724119476974
117,0.006451531313359737
118,0.0009452307713218033
119,0.0011934743961319327
120,0.0022334314417093992
121,0.001331124221906066
122,0.0014180155703797936
123,0.046657875180244446
124,0.0023338906466960907
125,0.0007989279110915959
126,0.0009646118269301951
127,0.0011757947504520416
128,0.0025635065976530313
129,0.00165035470854491
130,0.01059743482619524
131,0.002360809361562133
132,0.001092808786779642
133,0.0017031925963237882
134,0.0012706757988780737
135,0.0009043934987857938
136,0.0011726267402991652
137,0.0057850610464811325
138,0.004537949804216623
139,0.0008886556606739759
140,0.0014180534053593874
141,0.00131344108376652
142,0.0014736985322088003
143,0.0013096369802951813
144,0.0014221927849575877
145,0.001294457702897489
146,0.0022477670572698116
147,0.0014730783877894282
148,0.0009319859091192484
149,0.0009889326756820083
150,0.0007682708674110472
151,0.001193846925161779
152,0.054908670485019684
153,0.0012276003835722804
154,0.0011745503870770335
155,0.0009925739141181111
156,0.0014326333766803145
157,0.0009679505019448698
158,0.001832424197345972
159,0.0012453219387680292
160,0.0016697958344593644
161,0.0008092333446256816
162,0.059562087059020996
163,0.0007943210075609386
164,0.010516717098653316
165,0.0013058657059445977
166,0.012466966174542904
167,0.0015933640534058213
168,0.0008439645171165466
169,0.0011461841640993953
170,0.001364201307296753
171,0.002301241969689727
172,0.0009103913325816393
173,0.0017943545244634151
174,0.0016017345478758216
175,0.0013534988975152373
176,0.001351478393189609
177,0.0009635394671931863
178,0.0008002386312000453
179,0.0008896778454072773
180,0.00131999421864748
181,0.0015594161814078689
182,0.054381757974624634
183,0.0012293390464037657
184,0.0015323818661272526
185,0.0008874601335264742
186,0.0008206635247915983
187,0.0029770403634756804
188,0.024462200701236725
189,0.0012028224300593138
190,0.0016324752941727638
191,0.0018583228811621666
192,0.0013558183563873172
193,0.04622882977128029
194,0.0013274189550429583
195,0.0010607312433421612
196,0.002238186076283455
197,0.008330176584422588
198,0.0009961121249943972
199,0.001816031988710165
