epoch,epoch_seconds,test_relative_l2,train_loss
1,26.718132834881544,0.12384697809815406,0.15171065378189086
2,26.14686755090952,0.11942030951380729,0.11488678017258644
3,26.20135983452201,0.11228858783841134,0.10984935188293457
4,26.23094866797328,0.10666519656777382,0.107908194065094
5,26.2116583250463,0.1071162262558937,0.10651497599482536
6,26.16021692752838,0.10843071594834328,0.1056126308441162
7,26.216036304831505,0.10736973866820336,0.10484774458408355
8,26.111592948436737,0.1050375808775425,0.10410538855195045
9,26.228508166968822,0.1075976075232029,0.10270108526945114
10,26.22332576289773,0.09833098456263542,0.1017922465801239
11,26.22802011668682,0.09526140317320823,0.09871161213517189
12,26.249447103589773,0.11741849079728127,0.09656503704190254
13,26.194541282951832,0.0905034190416336,0.09442346131801606
14,26.23170929774642,0.10757554158568382,0.08975052714347839
15,26.187764957547188,0.09488982170820236,0.09171337731182576
16,26.227021768689156,0.08231695145368575,0.08783302795886994
17,26.242951840162277,0.07686202935874462,0.08394865453243255
18,26.206226088106632,0.08625444293022155,0.08094119589030743
19,26.224130015820265,0.08033210828900338,0.079747354850173
20,26.244329515844584,0.07474830403923988,0.07843806095421314
21,26.05897493287921,0.0776579438149929,0.07924565869569779
22,26.264969531446695,0.09458177492022514,0.0772041654586792
23,26.141562394797802,0.07015173330903053,0.07515293271839618
24,26.072671949863434,0.07195250838994979,0.07487548488378525
25,26.05206160992384,0.07742656707763672,0.07232303366065025
26,26.214414954185486,0.061881158649921414,0.07182771818339825
27,26.22084691375494,0.06633019648492336,0.06995178468525409
28,25.982083190232515,0.08467123985290527,0.06994934965670109
29,26.180540844798088,0.06183736450970173,0.07512215948104858
30,26.238607488572598,0.062217163741588595,0.06573180551826954
31,26.2127807661891,0.06409649915993214,0.06718070612847805
32,26.147150855511427,0.06497921146452428,0.06861708365380764
33,26.16593786329031,0.06104038298130035,0.06403050768375397
34,26.20096641406417,0.0782765057682991,0.06205028954148292
35,26.26676930487156,0.04727549850940704,0.061556427389383314
36,26.218042142689228,0.054220734909176824,0.059995690047740934
37,26.249488841742277,0.05090374425053597,0.054802025720477106
38,26.07763723284006,0.05746996119618416,0.05993264451622963
39,26.56850526481867,0.04336535058915615,0.05441827481985092
40,26.199093598872423,0.04658463820815086,0.05429327771067619
41,26.197849959135056,0.05796818725764751,0.054994697511196136
42,26.155447226017714,0.054027875065803525,0.06373419615626336
43,26.233482636511326,0.04013121247291565,0.05429081799089908
44,26.217297967523336,0.0645972367376089,0.055224496990442275
45,26.262595992535353,0.06015480443835258,0.057325019374489784
46,26.07908645644784,0.05196040630340576,0.0590598391443491
47,26.19778300076723,0.043924188762903216,0.04885284389555454
48,26.258456259965897,0.048922272101044655,0.05783174735307693
49,26.210356507450342,0.0658713186532259,0.05143656172603369
50,26.234947372227907,0.04712399870157242,0.05435454744100571
51,26.19857332482934,0.05050603710114956,0.05256648883223534
52,26.220244713127613,0.07645095475018024,0.05287455669045448
53,26.251302544027567,0.0416039977222681,0.046183144874870775
54,26.20147281512618,0.04810809433460236,0.0513045245334506
55,26.178878381848335,0.05882302194833756,0.05424858476221561
56,26.24715067818761,0.049987035915255544,0.04820262198150158
57,26.205977890640497,0.044782261103391646,0.05008658447116614
58,26.187535267323256,0.039968828298151494,0.046615946628153326
59,26.093060445040464,0.05612670823931694,0.053713220715522765
60,26.25808098912239,0.04552413895726204,0.04915032696723938
61,26.298449981957674,0.044868030324578284,0.04455036355555057
62,26.27930537611246,0.04303864259272814,0.049120341643691064
63,26.218501277267933,0.040242743119597434,0.045325504116714
64,26.246060751378536,0.044750699996948244,0.047642446637153626
65,26.084106922149658,0.04567895881831646,0.04765426572412253
66,26.110306981951,0.03811196558177471,0.04913528728485107
67,26.171911653131247,0.050834596008062366,0.04503855727612972
68,26.098051231354475,0.05852633558213711,0.04533357226848602
69,26.25065342709422,0.04277326554059982,0.045007833130657676
70,26.18924969062209,0.050552747398614886,0.04716090539842844
71,26.150669131428003,0.04007274340838194,0.04338358495384455
72,26.232561480253935,0.05491096511483193,0.047938268452882765
73,26.01901624724269,0.04072746492922306,0.045103523418307305
74,26.258711244910955,0.05549281641840935,0.044601718820631506
75,26.18480734527111,0.06418073549866676,0.049005849741399286
76,26.223704490810633,0.036583836339414116,0.04702853167802096
77,26.207617666572332,0.03838145431131124,0.045648098170757295
78,25.952155835926533,0.04219893597066402,0.043000251971185205
79,26.07093408703804,0.038632612973451615,0.04568542125821114
80,26.10145239159465,0.04206825155764818,0.051255747973918915
81,26.198643792420626,0.06260322168469429,0.04777396211028099
82,26.26826572418213,0.04975955151021481,0.04660977274924517
83,26.215824600309134,0.039817254282534124,0.043889297924935816
84,26.207281686365604,0.05442479558289051,0.046030611291527745
85,26.24122240766883,0.04159772422164679,0.04268220820277929
86,26.189215507358313,0.03773453004658222,0.04221808186918497
87,26.094164341688156,0.03806328874081373,0.03994622381031513
88,26.24298134073615,0.04492821581661701,0.04516838698089123
89,26.232780568301678,0.042113785929977894,0.043278699852526185
90,26.07601199299097,0.05716074220836163,0.04156668568402529
91,26.21676805987954,0.05580384463071823,0.0434230738133192
92,26.281007133424282,0.06035993933677673,0.04508555267751217
93,26.247590098530054,0.03533007178455591,0.04187393474578857
