derivative_loss,epoch,epoch_seconds,test_relative_l2,train_relative_l2
1.4477847085198998,1,7.792337328195572,0.24299537893139597,0.25480841556290074
1.1371728757476463,2,12.09305890277028,0.1832271286008994,0.21402276533901357
0.8749074935622022,3,11.9826481603086,0.12125933006634526,0.15189510724987274
0.7641657039490529,4,12.09210541844368,0.12927177756975886,0.13079209028763983
0.7483536073053783,5,12.11313459649682,0.12363759483030515,0.12404009025856104
0.7285144582329962,6,11.983776982873678,0.12809223793524005,0.12212356473423609
0.6907038379359438,7,12.258160833269358,0.09970074029419164,0.11480453832088569
0.6820946807681584,8,12.189089126884937,0.127091494068152,0.11162122703807104
0.668152062087255,9,12.146690111607313,0.10586159114028908,0.1100254495775591
0.6437398596161488,10,12.145427539944649,0.10591481964367265,0.1035289001559139
0.6351244813695142,11,12.20904641970992,0.09491043492207141,0.10319592802915489
0.5971323537757406,12,12.144487887620926,0.09649621585442116,0.09503946160605496
0.5880330216349823,13,12.130802933126688,0.09056292520657613,0.09312821653326724
0.5754274176340503,14,12.009655129164457,0.08996737426434823,0.08913026411420873
0.564483339988197,15,12.181253023445606,0.0861726181110745,0.08771775314500946
0.5649900639723143,16,12.04632318019867,0.09054085813048057,0.08907621581108136
0.5601870706483777,17,12.153609998524189,0.08835989777357034,0.08564845578150344
0.5485681549462924,18,12.126823496073484,0.07753782737574531,0.0841932811930671
0.5352053083709696,19,12.200761418789625,0.07688555200061332,0.08021116988985419
0.5178088763225751,20,12.203062519431114,0.07886001396330675,0.0787685757596782
0.5083069455690923,21,12.176838293671608,0.07804556910136784,0.07572098395132364
0.5100693552796717,22,12.059985812753439,0.07110680012648218,0.07468827510668961
0.4888202407487387,23,12.170212399214506,0.06292902924959845,0.0698649435369987
0.4856538238339957,24,12.022486336529255,0.06719879878382279,0.06875583727787095
0.46976868771968605,25,12.195222701877356,0.08075004175623299,0.06786115811645804
0.4706838110963891,26,12.143542680889368,0.062093750926823565,0.06644936149570725
0.44616847807263427,27,12.209856383502483,0.055032286728947034,0.06358182708747276
0.4340800127453292,28,12.216923918575048,0.06903811523948346,0.06252245958719219
0.41938895379578967,29,11.778844866901636,0.057403600535928995,0.060546488727310256
0.40028620623434585,30,12.121083788573742,0.049267735354060725,0.05863280791404004
0.3749530030611429,31,12.189636819064617,0.04943072115119608,0.05314936043094825
0.36134168392694876,32,12.023016821593046,0.05166348754890213,0.05247561412097793
0.3523408311520358,33,12.240974064916372,0.05247978594381907,0.050948148353788365
0.3492573269261515,34,12.130816921591759,0.05276281859983164,0.05062247209895724
0.338375664893158,35,12.03987092897296,0.04706018406241828,0.04955325284685126
0.33546395315254846,36,12.169255163520575,0.044991943399091634,0.04903004957853467
0.3335159275821772,37,12.05394796654582,0.04671049791177019,0.047705954858324316
0.32435964601711,38,12.157113384455442,0.053926626321929634,0.04703355992925981
0.3209315572103176,39,12.1030927374959,0.045776352686447364,0.046070909821419946
0.31225994385802963,40,12.114550326019526,0.04366848804959081,0.04517469082616008
0.30974504602051794,41,12.128166027367115,0.03879785346473466,0.04462397108237815
0.2942730853324014,42,11.995745114982128,0.04284169703725014,0.041521994277900084
0.30018884418205577,43,12.153904259204865,0.04639846131252266,0.04340711788835518
0.2927173286066295,44,12.14721767604351,0.04646982605491174,0.041769516102976884
0.2991455177324935,45,12.09640684351325,0.05276747092244466,0.04359533625025597
0.2879296250123148,46,12.099739391356707,0.03758602205982176,0.04151469151417693
0.2877130241401829,47,12.177131351083517,0.041256603075394534,0.041480850081911116
0.2879051604234451,48,12.080917663872242,0.04146776964686828,0.041165920334537275
0.28106879752051717,49,12.161907028406858,0.040952674552494975,0.039362844634473884
