sample_index,relative_l2
0,0.01310875453054905
1,0.008512667380273342
2,0.008122221566736698
3,0.013450131751596928
4,0.018324634060263634
5,0.014611940830945969
6,0.010974235832691193
7,0.007440623361617327
8,0.01387952733784914
9,0.011053548194468021
10,0.008772749453783035
11,0.0180068276822567
12,0.013484382070600986
13,0.013552343472838402
14,0.010128915309906006
15,0.013251982629299164
16,0.014125929214060307
17,0.018531901761889458
18,0.008154325187206268
19,0.011465316638350487
20,0.012026747688651085
21,0.008107025176286697
22,0.012993610464036465
23,0.013277498073875904
24,0.010931346565485
25,0.014487465843558311
26,0.011113055050373077
27,0.017178114503622055
28,0.013140899129211903
29,0.012328985147178173
30,0.007172788493335247
31,0.007110227830708027
32,0.01002674549818039
33,0.010586129501461983
34,0.013653833419084549
35,0.011773316189646721
36,0.017977086827158928
37,0.015350866131484509
38,0.006741642020642757
39,0.011377375572919846
40,0.008532983250916004
41,0.009280784986913204
42,0.013797878287732601
43,0.009872815571725368
44,0.010071936994791031
45,0.015942538157105446
46,0.010456652380526066
47,0.011595009826123714
48,0.009302731603384018
49,0.014424906112253666
50,0.008027135394513607
51,0.017601804807782173
52,0.015531561337411404
53,0.013836386613547802
54,0.018616193905472755
55,0.010192395187914371
56,0.01358640193939209
57,0.012434539385139942
58,0.014329034835100174
59,0.011544103734195232
60,0.009300527162849903
61,0.00975177064538002
62,0.010595365427434444
63,0.015400847420096397
64,0.009725895710289478
65,0.011671371757984161
66,0.007938608527183533
67,0.016013678163290024
68,0.010677145794034004
69,0.011445268988609314
70,0.016619140282273293
71,0.015478407964110374
72,0.011638736352324486
73,0.008587176911532879
74,0.01555229164659977
75,0.010239249095320702
76,0.01058758981525898
77,0.01106476504355669
78,0.009238281287252903
79,0.015157416462898254
80,0.01802605763077736
81,0.013074609450995922
82,0.009151170961558819
83,0.009729783982038498
84,0.019271226599812508
85,0.007160438224673271
86,0.00868566520512104
87,0.007930867373943329
88,0.00996792409569025
89,0.011956076137721539
90,0.025410713627934456
91,0.013425475917756557
92,0.013267680071294308
93,0.009935525245964527
94,0.019444480538368225
95,0.01633537746965885
96,0.017124686390161514
97,0.006750325206667185
98,0.014185706153512001
99,0.019008681178092957
100,0.014569989405572414
101,0.013253293000161648
102,0.008563969284296036
103,0.009121771901845932
104,0.010894697159528732
105,0.00952377263456583
106,0.01708967424929142
107,0.012190678156912327
108,0.010810764506459236
109,0.009954893961548805
110,0.012710380367934704
111,0.017742421478033066
112,0.012169595807790756
113,0.01213536225259304
114,0.006470432039350271
115,0.01163477636873722
116,0.009895041584968567
117,0.015897486358880997
118,0.021926192566752434
119,0.009334782138466835
120,0.00859511736780405
121,0.0179872065782547
122,0.012707095593214035
123,0.012485875748097897
124,0.02446015365421772
125,0.015045569278299809
126,0.012984532862901688
127,0.009384917095303535
128,0.013347378000617027
129,0.013127625919878483
130,0.007017306052148342
131,0.023655185475945473
132,0.008759932592511177
133,0.010061753913760185
134,0.009098552167415619
135,0.009493062272667885
136,0.012363177724182606
137,0.017757028341293335
138,0.011035691015422344
139,0.020631223917007446
140,0.007220504339784384
141,0.012333695776760578
142,0.015458744950592518
143,0.018991684541106224
144,0.010179507546126842
145,0.007004754152148962
146,0.008148068562150002
147,0.009378081187605858
148,0.012974245473742485
149,0.006414723116904497
150,0.009523301385343075
151,0.013492073863744736
152,0.011835375800728798
153,0.008451326750218868
154,0.024498317390680313
155,0.015283877030014992
156,0.018602360039949417
157,0.022059528157114983
158,0.0135806268081069
159,0.008386568166315556
160,0.011446746997535229
161,0.00729630421847105
162,0.009743758477270603
163,0.008541847579181194
164,0.008195623755455017
165,0.019804812967777252
166,0.013439502567052841
167,0.01030956394970417
168,0.008442144840955734
169,0.010729028843343258
170,0.016285736113786697
171,0.01223786175251007
172,0.008372471667826176
173,0.02777748368680477
174,0.01463424414396286
175,0.013318522833287716
176,0.0177280455827713
177,0.017624886706471443
178,0.01278686709702015
179,0.010416020639240742
180,0.011188564822077751
181,0.013644973747432232
182,0.008629551157355309
183,0.0076814983040094376
184,0.00717803044244647
185,0.009438212029635906
186,0.01833672635257244
187,0.012966233305633068
188,0.01557872910052538
189,0.014281791634857655
190,0.015465316362679005
191,0.010928673669695854
192,0.009928830899298191
193,0.014604339376091957
194,0.009897632524371147
195,0.009398363530635834
196,0.010918871499598026
197,0.013112268410623074
198,0.0085219107568264
199,0.011486656032502651
