epoch,epoch_seconds,test_relative_l2,train_relative_l2
1,14.475675120949745,0.34964283496141435,0.413838891223073
2,28.820019129663706,0.33076635271310806,0.3547048882097006
3,32.291993111371994,0.29992863573133943,0.3209802730977535
4,32.22072956338525,0.27984403513371947,0.3029763287603855
5,33.13956617936492,0.22742281846702098,0.2516820655912161
6,32.416015740484,0.2010642847418785,0.21281738395988942
7,31.883018985390663,0.17056777443736792,0.18218039674311876
8,31.84502002596855,0.16130421444773674,0.161644500374794
9,31.422983929514885,0.1364178665354848,0.14972856485843658
10,31.454225543886423,0.11957072753459215,0.13690417470037938
11,32.038853358477354,0.1181562653556466,0.12513105099648236
12,31.314858835190535,0.10641255788505077,0.11594403809309006
13,31.989014510065317,0.12347713306546211,0.1089760900400579
14,31.502281092107296,0.0905686934106052,0.10173099596425891
15,31.54120573401451,0.09706749254837632,0.09698060656711459
16,31.29098640009761,0.08080627726390958,0.09248410958796739
17,31.664354756474495,0.09501654490828514,0.08711311480775476
18,31.512944135814905,0.08407512262463569,0.08300630370527506
19,31.223770301789045,0.08300572259351612,0.08087571864202618
20,31.517810590565205,0.07213110057637095,0.07935959906503558
21,31.53137681260705,0.07332756154239178,0.07645101730898023
22,31.670281004160643,0.07004706202074885,0.07358089765161276
23,31.49686150997877,0.07150785217061639,0.07191014007851482
24,31.311806336045265,0.07049225516617298,0.06909028349071741
25,31.473391212522984,0.07176616221666336,0.06769349679723383
26,31.615812096744776,0.062009368669241664,0.06584585217759013
27,31.69058946147561,0.05989167148247361,0.0641835412979126
28,31.964810725301504,0.06224649028852582,0.0625001587793231
29,31.504481054842472,0.062078985199332234,0.061697868008166554
30,31.701934099197388,0.06286404255777597,0.060051405157893895
31,31.465190321207047,0.057447146121412516,0.05854916371405125
32,31.98986318707466,0.05563683576881886,0.057839663669466974
33,32.133655067533255,0.05130763713270426,0.05739053379744291
34,31.736679673194885,0.05608627712354064,0.05639080291613936
35,31.763723000884056,0.05520782070234418,0.056372309025377036
36,31.731120239943266,0.05699564058333635,0.05523959100991487
37,31.817865628749132,0.04993150770664215,0.053788891341537234
38,31.476715371012688,0.057111065071076154,0.052571251656860114
39,31.36544081568718,0.05063806004822254,0.05207495214417577
40,31.42215520143509,0.05132748492062092,0.05106951507180929
41,31.23459381610155,0.05080700202845037,0.0503378728646785
42,31.532368268817663,0.0495141907222569,0.0505538799315691
43,31.491388227790594,0.04778488846495747,0.04950413052737713
44,31.347197715193033,0.04599349589087069,0.04950542533956468
45,31.571865640580654,0.05122760387137532,0.04853116917423904
46,31.189467173069715,0.04393878062255681,0.048128708731383085
47,31.355050418525934,0.04552276588976383,0.0478389537204057
48,31.365131307393312,0.04963974559679627,0.047736839277669786
49,31.51137562468648,0.04839510753750801,0.0468572288248688
50,31.48272106796503,0.0446005866676569,0.04621437164582312
51,31.458673503249884,0.0437482045404613,0.04650377372279763
52,31.285168632864952,0.04739392716437578,0.04530233646929264
53,31.506280947476625,0.04687065034173429,0.04518308707140386
54,31.808035969734192,0.041282556941732766,0.0446919019408524
55,31.411177553236485,0.04281183459796011,0.04424712615273893
56,31.73659036308527,0.040575355030596255,0.043904527224600316
57,31.995384491980076,0.04192363535985351,0.043510097578167914
58,33.12477422878146,0.042454532198607925,0.04363152325339616
59,32.24977633729577,0.03991083045490086,0.042437111372128127
60,31.748794984072447,0.04006243174895644,0.04316496424004435
61,31.844522029161453,0.04364851834252477,0.04159315636754036
62,32.71977325901389,0.04385137818753719,0.04240493701212108
63,32.73550598695874,0.04510878735221922,0.04111640852503479
64,31.810545224696398,0.041693964889273044,0.04162013128958642
65,32.99010053277016,0.03923665506765246,0.04129081920720637
66,32.527065612375736,0.03772579622454941,0.04060976295359433
67,33.37144969403744,0.04318715115077794,0.04066909734718502
