derivative_loss,epoch,epoch_seconds,test_relative_l2,train_relative_l2
1.4124586006304558,1,21.28704596310854,0.22476248929596007,0.2504101394534011
1.1148520231903536,2,20.65352211892605,0.20151691797345045,0.21216226640674268
0.8870631435532932,3,20.83588284999132,0.13036085260114882,0.15627455910250704
0.771180953973647,4,20.65154955908656,0.13502724641891972,0.130246244531288
0.735308700260651,5,20.79139843583107,0.1157824810441312,0.12530606782434303
0.7103690302957645,6,20.645329769700766,0.10887312809719461,0.11906128632686036
0.6867030639146722,7,20.74239820986986,0.1084057376556561,0.11348816909368199
0.6682961448526696,8,20.375525042414665,0.09332163299816257,0.10922008677843213
0.6184613453093709,9,20.665902972221375,0.10222797533983174,0.0977415859318582
0.6057003324346966,10,20.816814333200455,0.0885299279440712,0.09418465634177892
0.5898352876731533,11,20.65437053143978,0.08621142636425395,0.09092866368491011
0.5710861507460322,12,20.573016673326492,0.09268736778704914,0.08817986283415864
0.5670018134762371,13,20.636903911828995,0.07757300846822854,0.08685592408878563
0.5738177955405256,14,20.689478933811188,0.08206792344903766,0.08795161362240236
0.5465580001339578,15,20.60796459764242,0.07703868951489368,0.08093757539587886
0.549768303609619,16,20.634118929505348,0.07460412373040408,0.07936484266443884
0.5276837020242965,17,20.879297968000174,0.07359588387959666,0.07604426176937311
0.5233962552087624,18,20.241230614483356,0.1004901442352839,0.07371477355924734
0.5074407609997836,19,20.829234823584557,0.07728040617519256,0.07321104245645178
0.5142270370544886,20,20.60396519303322,0.07039952374032218,0.07302722742450272
0.5053237364349268,21,20.7120876647532,0.06515071370449119,0.07194105242413446
0.48869086617555957,22,20.679006930440664,0.0735394068665388,0.0699294363531505
0.49189923678922326,23,20.592752389609814,0.07057982030219181,0.07079192158170168
0.5039618506618297,24,20.823176976293325,0.07526228218528991,0.0726687538462128
0.4707934243558302,25,20.681923624128103,0.0711353891789444,0.06641083419924984
0.47269518702339575,26,20.80947594717145,0.05970749663100015,0.06775293105801251
0.45833411388359896,27,20.667342647910118,0.06523363935341575,0.06577624191430759
0.4277258599963,28,20.82238780334592,0.058116754600192715,0.061560787182943916
0.4302841047377293,29,20.644473150372505,0.06458791327653325,0.06205248913434869
0.4291948492796111,30,20.612646359950304,0.06405326305728713,0.062214169042340804
0.4054360909217922,31,20.7472388073802,0.05881041740262062,0.05907856526921689
0.3955876515399321,32,20.667080715298653,0.05555367141950183,0.05836823255609618
0.37589257912401525,33,20.80785382539034,0.06358265701055672,0.05615664177147692
0.3740130970519081,34,20.65754298865795,0.04976256557641733,0.054911366175050456
0.3555773816839178,35,20.859596222639084,0.053931405949562174,0.052868497869540745
