sample_index,relative_l2
0,0.0054470812901854515
1,0.005249185021966696
2,0.0020370001439005136
3,0.009462695568799973
4,0.003043929347768426
5,0.0019305436871945858
6,0.007996372878551483
7,0.0024486344773322344
8,0.006987608969211578
9,0.004509423393756151
10,0.013284976594150066
11,0.009192175231873989
12,0.003410399192944169
13,0.003994690719991922
14,0.006162842269986868
15,0.005158151965588331
16,0.003597055794671178
17,0.002291831886395812
18,0.006986201275140047
19,0.02284892089664936
20,0.002824020106345415
21,0.002284986199811101
22,0.005336258094757795
23,0.00510776462033391
24,0.005204902030527592
25,0.0049645788967609406
26,0.0024629782419651747
27,0.0033014630898833275
28,0.002461707219481468
29,0.0032118745148181915
30,0.002614698139950633
31,0.0048368265852332115
32,0.015624254010617733
33,0.005055768880993128
34,0.005455286242067814
35,0.007398967631161213
36,0.00496003357693553
37,0.0037878539878875017
38,0.0040778773836791515
39,0.0025874152779579163
40,0.0024595623835921288
41,0.004050386603921652
42,0.002340857870876789
43,0.005461696069687605
44,0.01122190523892641
45,0.0037551731802523136
46,0.005371495615690947
47,0.004839850123971701
48,0.007277660071849823
49,0.009945346973836422
50,0.0027430744376033545
51,0.002240064786747098
52,0.003421120811253786
53,0.009339908137917519
54,0.005341387819498777
55,0.0024797036312520504
56,0.022973360493779182
57,0.004080923739820719
58,0.002482328563928604
59,0.003662783419713378
60,0.003676898777484894
61,0.005148508585989475
62,0.01086022425442934
63,0.004702792968600988
64,0.006524518597871065
65,0.005798439960926771
66,0.002488439902663231
67,0.002561418805271387
68,0.002826199634000659
69,0.0033185312058776617
70,0.006607001181691885
71,0.01213462371379137
72,0.0028048851527273655
73,0.003776355180889368
74,0.0021444575395435095
75,0.0018780892714858055
76,0.012318580411374569
77,0.009301319718360901
78,0.003784783650189638
79,0.0032596332021057606
80,0.002960826735943556
81,0.0031293623615056276
82,0.008353636600077152
83,0.0028399890288710594
84,0.002858041785657406
85,0.0027401400730013847
86,0.0036347268614917994
87,0.004516195505857468
88,0.004409287590533495
89,0.0031869192607700825
90,0.00615578331053257
91,0.006030571646988392
92,0.004394588991999626
93,0.005166604649275541
94,0.003688195487484336
95,0.008076480589807034
96,0.009931180626153946
97,0.004133162088692188
98,0.0024590683169662952
99,0.004313124343752861
100,0.005440946668386459
101,0.00820242241024971
102,0.0026119628455489874
103,0.0059048994444310665
104,0.0017529164906591177
105,0.0033175870776176453
106,0.003601823002099991
107,0.027390336617827415
108,0.01180391013622284
109,0.0029298134613782167
110,0.0059058465994894505
111,0.010115638375282288
112,0.00908892136067152
113,0.005195762030780315
114,0.0034780483692884445
115,0.005259913858026266
116,0.0049470034427940845
117,0.0031270182225853205
118,0.003955319058150053
119,0.004600702319294214
120,0.013667931780219078
121,0.010775167495012283
122,0.0027438101824373007
123,0.0021020101848989725
124,0.0023249320220202208
125,0.004095409065485001
126,0.0036732752341777086
127,0.018600162118673325
128,0.002802131697535515
129,0.007796211633831263
130,0.004799812566488981
131,0.00247586821205914
132,0.0023289592936635017
133,0.004934202879667282
134,0.003522652667015791
135,0.007027717772871256
136,0.006611126009374857
137,0.020855048671364784
138,0.005267161875963211
139,0.006739290896803141
140,0.0037442746106535196
141,0.0021980309393256903
142,0.007746217772364616
143,0.006004224065691233
144,0.004265968222171068
145,0.0017093488713726401
146,0.01093793474137783
147,0.003542474936693907
148,0.009644747711718082
149,0.005813667085021734
150,0.011579272337257862
151,0.003925712779164314
152,0.0028419247828423977
153,0.00942836795002222
154,0.005838823039084673
155,0.003320358693599701
156,0.005062369629740715
157,0.00930525828152895
158,0.007495774421840906
159,0.010826612822711468
160,0.005974303465336561
161,0.007679125759750605
162,0.00417584041133523
163,0.0032902073580771685
164,0.007190558593720198
165,0.006074911914765835
166,0.00215637288056314
167,0.006239858455955982
168,0.011162426322698593
169,0.01703609898686409
170,0.0020627316553145647
171,0.002324850531294942
172,0.0025682130362838507
173,0.003988746553659439
174,0.0032728658989071846
175,0.004623501095920801
176,0.01021451037377119
177,0.003907916136085987
178,0.0031114593148231506
179,0.002037513069808483
180,0.003449853044003248
181,0.004959932528436184
182,0.00823453813791275
183,0.014180400408804417
184,0.003989802673459053
185,0.00353871937841177
186,0.0038519364316016436
187,0.01249453891068697
188,0.0035124383866786957
189,0.004648684058338404
190,0.009866608306765556
191,0.014245559461414814
192,0.004110211040824652
193,0.001971672521904111
194,0.017662549391388893
195,0.0020954811479896307
196,0.008904756046831608
197,0.006334369070827961
198,0.006773083470761776
199,0.003973616287112236
