epoch,epoch_seconds,test_relative_l2,train_relative_l2
1,28.04068437591195,0.49698885917663577,0.5062799970507622
2,27.833571396768093,0.4938933327794075,0.4962179504036903
3,27.926446247845888,0.3727416357398033,0.4382524838894606
4,27.754059251397848,0.34306439250707627,0.346973095074296
5,27.89672727510333,0.29408631213009356,0.32111886179447174
6,27.704627085477114,0.28314591869711875,0.3050934921056032
7,27.671184200793505,0.28718316823244094,0.29236880961060524
8,27.776447255164385,0.2715124417096376,0.28858687710762027
9,27.867029298096895,0.2714055307209492,0.28157987250387667
10,27.756431192159653,0.19897344291210176,0.2535555381774902
11,27.7407598644495,0.13113446556031705,0.16453194360435008
12,28.15403760969639,0.11216221496462822,0.1266734607964754
13,27.9587824344635,0.10295032296329737,0.10598904774338007
14,27.725967206060886,0.08598058145493269,0.09260485700517893
15,28.291056856513023,0.08834846377372742,0.08392171921208501
16,27.80758498609066,0.06814980572089553,0.07963032877445221
17,27.79511759802699,0.0698728553019464,0.07327393866702914
18,27.833827953785658,0.07107430072501301,0.06980798401683569
19,27.577051002532244,0.06045586440712213,0.06703561943396925
20,27.72361883893609,0.0568299194984138,0.0639814897403121
21,27.791509330272675,0.05999337013810873,0.062041150271892546
22,27.728015583008528,0.06267489574849605,0.06005365980044007
23,27.554326631128788,0.06399108801037073,0.05857279659435153
24,27.995605867356062,0.05597766503691673,0.057840912193059923
25,27.79243541136384,0.0529752274043858,0.0558974847458303
26,27.609543416649103,0.05023883076384664,0.05362021726183593
27,27.873176097869873,0.05122549023479223,0.052568379282951355
28,27.856057666242123,0.05719086799770594,0.0514160920381546
29,27.720608107745647,0.047323933150619266,0.05033456446416676
30,27.74507762491703,0.04985171318054199,0.05036011304706335
31,27.793455343693495,0.04792733971960843,0.04808155629783869
32,27.825390566140413,0.05079557241871953,0.04709400726482272
33,27.756604466587305,0.04954850008711219,0.04681901237927377
34,28.461176186800003,0.04528729483485222,0.04628756731748581
35,27.861561689525843,0.04645972177386284,0.04478540380112827
36,27.835043016821146,0.04640856297686696,0.04423754370398819
37,27.947812918573618,0.046820313101634384,0.04319924009218812
38,27.812925431877375,0.04266445032320917,0.04315492064505815
39,27.619040187448263,0.03981727984733879,0.042046472264453766
40,27.565738398581743,0.04386795093305409,0.04100411100499332
41,27.75153273716569,0.04620747175067663,0.04224869629181922
42,27.80614711716771,0.0385075619071722,0.04086157327145338
43,27.715342100709677,0.036359668523073194,0.04068885372020304
44,27.56712943315506,0.039105178145691755,0.03988638806529343
45,27.844658438116312,0.04036829545162618,0.03930328013002873
46,27.804525081068277,0.035852175923064354,0.038603362038731576
47,28.038317877799273,0.04326291260309517,0.03923341811820864
48,27.676948986947536,0.03700493335723877,0.03837318902276456
49,27.858417432755232,0.040776541428640484,0.03811714345961809
50,27.72648075968027,0.03831116064451635,0.037261794418096544
51,27.926331408321857,0.034603474969044326,0.03757428640127182
52,28.66199531033635,0.035639260904863475,0.03675058170221746
53,28.5224961489439,0.03346585367806256,0.03661258482933044
54,28.116884667426348,0.033563732374459504,0.0355598765052855
55,27.69440881535411,0.034558790707960724,0.035902852760627865
56,27.746325004845858,0.035592979667708274,0.03554038617946208
57,27.73723904788494,0.03907858082093298,0.03488287857733667
58,27.798229072242975,0.03357913234271109,0.03504695982299745
59,28.115540247410536,0.03293617707677186,0.03488497467152774
60,28.177603632211685,0.03298054279759526,0.03428106099180877
61,27.72886697947979,0.032940074000507594,0.03337274500541389
62,27.71789363026619,0.03573657136410475,0.03391151464357972
63,28.02078851312399,0.03540289780125022,0.03328462450392544
64,27.681558411568403,0.036918177548795936,0.03319392169266939
65,27.565723069012165,0.033499697260558604,0.03264715318568051
66,27.686020344495773,0.029400773579254746,0.03249925594776869
67,27.754587277770042,0.03252056865952909,0.03212658857554197
68,27.60129875317216,0.030901572378352286,0.03212368767894804
69,27.781733065843582,0.029900780804455282,0.03152251771837473
70,27.961142599582672,0.0301570613309741,0.03127474461682141
71,27.773733105510473,0.029159962953999637,0.031672938767820596
72,27.788491554558277,0.03075208337046206,0.03124935980141163
73,27.884618885815144,0.029760506339371204,0.03037644795514643
