sample_index,relative_l2
0,0.038626737892627716
1,0.0016826417995616794
2,0.0017373254522681236
3,0.012454046867787838
4,0.001493758987635374
5,0.0033946612384170294
6,0.018918152898550034
7,0.019813083112239838
8,0.0013182902475818992
9,0.006128157023340464
10,0.0014103809371590614
11,0.0014731008559465408
12,0.0021765935234725475
13,0.0020744686480611563
14,0.001342805102467537
15,0.0010134323965758085
16,0.020144257694482803
17,0.0013758662389591336
18,0.001092981663532555
19,0.0014664392219856381
20,0.001727689290419221
21,0.0013463991926982999
22,0.0010495278984308243
23,0.0017386899562552571
24,0.0019351511728018522
25,0.003027868689969182
26,0.005901847500354052
27,0.0012520982418209314
28,0.0009123744675889611
29,0.0010296605760231614
30,0.0010631721233949065
31,0.0012668351409956813
32,0.0021829241886734962
33,0.05442037433385849
34,0.004939471837133169
35,0.006167251616716385
36,0.04535124823451042
37,0.0015670653665438294
38,0.0028901363257318735
39,0.001895845984108746
40,0.0022351837251335382
41,0.0010079045314341784
42,0.010760027915239334
43,0.00403439998626709
44,0.0009657862829044461
45,0.0012807796010747552
46,0.0012535916175693274
47,0.0014180162688717246
48,0.0020338024478405714
49,0.002103653270751238
50,0.0013746533077210188
51,0.0015932682435959578
52,0.0009378783288411796
53,0.0013149040751159191
54,0.0010535556357353926
55,0.0008898703381419182
56,0.0016001006588339806
57,0.0016291282372549176
58,0.003277373965829611
59,0.002015418605878949
60,0.0014068398158997297
61,0.0016673918580636382
62,0.0011489285388961434
63,0.0009868054185062647
64,0.0014947003219276667
65,0.04526650533080101
66,0.0018913822714239359
67,0.0009775753132998943
68,0.0013276177924126387
69,0.0017217191634699702
70,0.0012491270899772644
71,0.00162486860062927
72,0.056796569377183914
73,0.0030664177611470222
74,0.0008929496980272233
75,0.0008781978394836187
76,0.0007091594161465764
77,0.003113268641754985
78,0.0009400843409821391
79,0.0019129286520183086
80,0.0015672300942242146
81,0.0022406720090657473
82,0.002284853719174862
83,0.0012597453314810991
84,0.0012393785873427987
85,0.0013471472775563598
86,0.007415790110826492
87,0.0009664768003858626
88,0.0020958390086889267
89,0.0012363492278382182
90,0.0017844955436885357
91,0.04363458231091499
92,0.0010137929348275065
93,0.004543934483081102
94,0.004206393845379353
95,0.0012963220942765474
96,0.004449295811355114
97,0.0014398498460650444
98,0.0010922380024567246
99,0.0013479221379384398
100,0.002620287938043475
101,0.007286707405000925
102,0.002038966165855527
103,0.0014306126395240426
104,0.001313882297836244
105,0.0478774793446064
106,0.0018415211234241724
107,0.0017643553437665105
108,0.0010694056982174516
109,0.0010633482597768307
110,0.00146515725646168
111,0.0015846739988774061
112,0.002093241084367037
113,0.0018043696181848645
114,0.0014885584823787212
115,0.0021717743948101997
116,0.000878683989867568
117,0.049763888120651245
118,0.001128415227867663
119,0.0011257217265665531
120,0.002363246399909258
121,0.0019481307826936245
122,0.002914049895480275
123,0.04670853167772293
124,0.0034950741101056337
125,0.0008835093467496336
126,0.0009284680709242821
127,0.0013469825498759747
128,0.0020817082840949297
129,0.0019984766840934753
130,0.01107292901724577
131,0.004807397723197937
132,0.0011743181385099888
133,0.0018610921688377857
134,0.0015226941322907805
135,0.0011200665030628443
136,0.0012138094753026962
137,0.004559939261525869
138,0.003052138490602374
139,0.0009975149296224117
140,0.0015981154283508658
141,0.0016440283507108688
142,0.0014841370284557343
143,0.0016669969772920012
144,0.0017942253034561872
145,0.001392158679664135
146,0.002547617768868804
147,0.0015234920429065824
148,0.0009207064285874367
149,0.001167775015346706
150,0.0007936234469525516
151,0.0013525839895009995
152,0.05378689616918564
153,0.0012729181908071041
154,0.0012554496061056852
155,0.001127192983403802
156,0.001572145032696426
157,0.0012444541789591312
158,0.0017181594157591462
159,0.0014125211164355278
160,0.0015462959418073297
161,0.0009077861323021352
162,0.06025605648756027
163,0.0008289964753203094
164,0.008820620365440845
165,0.0015080708544701338
166,0.006099156569689512
167,0.0017996598035097122
168,0.0009783754358068109
169,0.001202614395879209
170,0.0016099059721454978
171,0.0019585061818361282
172,0.001047482481226325
173,0.002187874633818865
174,0.00186325388494879
175,0.0013486469397321343
176,0.0014155085664242506
177,0.0013716839021071792
178,0.000783779367338866
179,0.0009216138860210776
180,0.0013925799867138267
181,0.0018083328614011407
182,0.00456987926736474
183,0.0013562666717916727
184,0.0017480184324085712
185,0.0009077573195099831
186,0.0008734888397157192
187,0.0029303873889148235
188,0.021772565320134163
189,0.0012630781857296824
190,0.001748753827996552
191,0.0018373025814071298
192,0.0014014211483299732
193,0.055578023195266724
194,0.001582667580805719
195,0.0009558573365211487
196,0.002053825883194804
197,0.010203288868069649
198,0.0010482746874913573
199,0.0015792917693033814
