epoch,epoch_seconds,test_relative_l2,train_relative_l2
1,36.129820469766855,0.4112739026546478,0.4189880175590515
2,35.51081387326121,0.39760921001434324,0.40170008134841917
3,35.690981060266495,0.3798886501789093,0.38532878589630126
4,35.51273702830076,0.37142924666404725,0.3719885265827179
5,35.31002175435424,0.36704438090324404,0.3620226187705994
6,35.6073367074132,0.35247384071350096,0.35409826517105103
7,35.30303841084242,0.34119243383407594,0.34190601682662963
8,35.46900932490826,0.33135592699050903,0.32904810857772826
9,35.722753062844276,0.3166307270526886,0.32008243680000303
10,35.45251724496484,0.29112726092338564,0.3024955382347107
11,35.25308419764042,0.2754810929298401,0.2809335813522339
12,35.33779925480485,0.2455927437543869,0.25852336049079894
13,35.1738722063601,0.22836459457874297,0.23321953201293946
14,35.35595481842756,0.19775986909866333,0.207578853726387
15,35.28827879577875,0.1686703908443451,0.18067131555080415
16,35.28533834964037,0.15167417824268342,0.16043139326572417
17,35.433239329606295,0.13401011437177657,0.14882368659973144
18,35.38591777533293,0.14213031232357026,0.13625689214468004
19,35.27074217423797,0.13026127755641936,0.13596907204389572
20,35.15037136897445,0.13007815033197404,0.1280658768415451
21,35.391718063503504,0.12410933375358582,0.12673055756092072
22,35.29933787509799,0.12340779215097428,0.1186735897064209
23,35.44928227737546,0.12589762717485428,0.11750970101356506
24,35.19695266708732,0.11745162397623062,0.10950949275493622
25,35.42779366672039,0.10974859118461609,0.10930924886465072
26,35.424262542277575,0.10455464780330657,0.10610598713159561
27,35.23816633224487,0.10379824310541153,0.10288671571016311
28,35.48527001589537,0.10443532109260559,0.10111244225502014
29,35.41456285119057,0.09655763566493988,0.10376190775632858
30,35.61761523410678,0.09495217859745025,0.09700446033477783
31,35.35169306769967,0.10827271640300751,0.10398833006620407
32,35.60735393688083,0.09622678965330124,0.09197026151418686
33,35.39880922809243,0.09801938056945801,0.09091897851228714
34,35.212774123996496,0.1009423115849495,0.08803238874673844
35,35.028284307569265,0.0887569734454155,0.09019980597496033
36,35.20931186154485,0.08800402730703354,0.08515479803085327
37,35.717633780092,0.07547439903020858,0.08377018308639526
38,35.290033124387264,0.08236542612314224,0.08445829004049302
39,35.2043896690011,0.08747689962387085,0.08250221258401871
40,35.435790218412876,0.0852320921421051,0.07932069584727287
41,35.36619754880667,0.08067056596279144,0.07926921719312668
42,35.26337734982371,0.0947320032119751,0.08010995668172836
43,35.52237071469426,0.09357762545347213,0.07873607563972473
44,35.43006270006299,0.07718699812889099,0.07691207152605056
45,35.243427004665136,0.075939120054245,0.07557010990381241
46,35.28290871158242,0.07498634487390518,0.07377942571043969
47,35.323821030557156,0.10045793503522873,0.07769344219565391
48,33.779690615832806,0.07359923809766769,0.07206242236495018
49,35.137642715126276,0.06317020565271378,0.06781318035721778
50,35.76601453498006,0.06679714888334275,0.06387387320399285
51,36.98513074591756,0.07997659325599671,0.0650005142390728
52,35.93997545912862,0.07634027004241943,0.06584707790613174
53,35.239222064614296,0.0619918717443943,0.06110421815514565
54,36.61768822744489,0.06352389201521874,0.0579469211101532
55,36.340977024286985,0.050214865505695344,0.053249463319778444
56,35.388410963118076,0.05448592081665993,0.05198318508267403
57,35.78404526412487,0.05167331531643868,0.052911138594150545
58,36.580769285559654,0.05184707924723625,0.052736887872219085
59,37.197005681693554,0.0513311530649662,0.04913204109668732
60,36.264975011348724,0.05051494508981705,0.04752429467439651
61,36.833941388875246,0.05081907525658608,0.04583613887429237
62,37.51405507698655,0.05367673054337502,0.04531562396883965
63,36.400341521948576,0.05204819023609161,0.04626769569516182
64,35.58933915570378,0.04499668598175049,0.04544630819559097
65,35.4674340672791,0.04118017271161079,0.044132758900523185
66,36.8943670168519,0.044226806759834286,0.04187023775279522
67,37.295546643435955,0.04157559737563133,0.04052710457146168
68,36.834332909435034,0.04452289208769798,0.04191481083631515
69,36.674304995685816,0.04737961620092392,0.04013565067946911
70,35.90943342447281,0.04060526460409165,0.040039431542158124
71,35.462142918258905,0.04040567755699158,0.039044307366013525
72,35.666881300508976,0.03513518027961254,0.0370238242149353
73,35.33860291168094,0.041502137035131455,0.03881879042088986
74,38.02049585431814,0.035664565563201904,0.03704590804874897
75,35.48690089210868,0.0391335380077362,0.03567546653747559
76,35.5165321752429,0.04331224143505096,0.03562463141977787
77,35.58763770386577,0.04171833947300911,0.03697403179109097
78,35.93972033262253,0.03578340902924538,0.03646747247874737
79,36.87679610773921,0.04374803304672241,0.034068969324231146
80,41.23297582566738,0.034701794385910034,0.037849256083369254
81,36.71215120330453,0.038728284239768984,0.03719384948909283
82,36.91777282208204,0.04291428431868553,0.037080764085054396
83,36.10812996700406,0.03364084579050541,0.034376221537590027
84,36.86790108308196,0.033596841469407085,0.03461528952419758
85,36.721644409000874,0.03683130741119385,0.034113362938165664
86,36.14174811542034,0.0367293968051672,0.03365689876675606
87,35.34370969980955,0.040400592237710954,0.035043461903929714
88,35.82030000910163,0.041168721318244936,0.03555698128044605
89,37.60021262988448,0.04034073516726494,0.0340482646971941
90,37.03815967217088,0.030551805794239044,0.034145983412861826
91,38.25779752805829,0.03306322000920772,0.031729131415486334
92,35.749488458037376,0.031210250183939935,0.03154845106601715
93,36.31707978993654,0.03340505063533783,0.03304470428824425
94,36.652227237820625,0.026825804859399796,0.029405824303627013
95,36.29976984113455,0.034805235341191294,0.0337097083479166
96,36.336709193885326,0.03405719071626663,0.033813819944858554
97,34.93302370235324,0.03720954746007919,0.032986323535442355
98,39.72295444458723,0.031955788284540175,0.03220517671108246
99,35.403877545148134,0.03268616229295731,0.032300867781043054
100,35.31980708986521,0.030236355736851694,0.03092447593808174
101,37.11794324591756,0.03308804035186767,0.030131572142243386
102,36.20980957150459,0.030409581735730173,0.0311756072640419
103,35.418256256729364,0.03865541309118271,0.030952081322669984
104,37.70685198903084,0.03361232072114945,0.03148017394542694
105,35.540432959795,0.03276508167386055,0.031045477718114854
106,35.384534034878016,0.0364685919880867,0.03149396274983883
107,35.24507625028491,0.02731320559978485,0.030030904531478882
108,35.575692031532526,0.03356269828975201,0.02747789114713669
109,35.23121917620301,0.03323480062186718,0.032071555748581886
110,35.2980794981122,0.029651913195848464,0.029717859297990798
111,35.39807049930096,0.026612464636564255,0.03100475150346756
112,35.38275231420994,0.032071872651576995,0.026613816887140273
113,35.53807511925697,0.03394222632050514,0.03241552783548832
114,35.525060415267944,0.027259216457605363,0.030994471803307534
115,35.22526564821601,0.03337473265826702,0.029468865111470222
116,35.227882381528616,0.026702342852950096,0.027828998327255248
117,35.35357078909874,0.03404998764395714,0.02854464194178581
118,35.368466671556234,0.02750757575035095,0.030691484779119493
119,35.283059529960155,0.026778078451752663,0.026316634178161623
120,35.50693053007126,0.03272623851895332,0.028811746552586556
121,35.291080202907324,0.031986665949225425,0.02863187885284424
122,35.207581378519535,0.030250829830765723,0.026260383144021033
123,35.2442136593163,0.027291197329759598,0.027561708137392997
124,32.52698227763176,0.030602894872426987,0.026891487941145896
125,35.27339008077979,0.024382096901535987,0.02587097826600075
126,35.11922474950552,0.03692387774586678,0.027548996597528456
127,35.25236767530441,0.023512686863541604,0.02650965289771557
128,35.15201408788562,0.020388831943273546,0.02520340171456337
129,35.43187662214041,0.0274507025629282,0.024563585840165617
130,35.59852188825607,0.036889538317918774,0.02746992902457714
131,35.325756806880236,0.022356339320540427,0.028124343678355215
132,35.40401738882065,0.03166636906564236,0.024883985310792923
133,35.17142437398434,0.02859982244670391,0.02413586212694645
134,35.197849471122026,0.020411310717463493,0.02395193665474653
135,35.42657249048352,0.022400056198239326,0.02334011947363615
136,35.71610193699598,0.02913389101624489,0.028456637248396872
137,35.423325441777706,0.029510892778635025,0.026576227381825447
138,35.698825083673,0.02583360604941845,0.024957193225622176
139,35.10526842623949,0.029386238902807237,0.027036423742771147
140,35.754267539829016,0.020460859686136246,0.024737957417964935
141,35.335194978863,0.022200017124414443,0.018334315814077854
142,35.40547717735171,0.026066648587584496,0.02234401562064886
143,38.28831407055259,0.029628124609589575,0.024529704332351684
144,38.57141248509288,0.02592911146581173,0.02487490200996399
145,41.971685118973255,0.02298023760318756,0.022497021324932576
146,41.22839719429612,0.023029492348432542,0.02485251248627901
147,36.34407703951001,0.028237941861152648,0.021680653557181358
148,37.86479603499174,0.023185275197029113,0.022746122434735297
149,36.898141734302044,0.019187291599810124,0.02186871489137411
150,37.46729137375951,0.0220036032050848,0.021901936307549476
151,37.55841412767768,0.023693428933620454,0.02363223344087601
152,39.596433222293854,0.025186417251825334,0.02208516316115856
153,38.53570317849517,0.03305595584213734,0.023024773210287095
154,36.416866548359394,0.024671269431710243,0.023522073104977607
155,36.921801559627056,0.025530662909150122,0.024566939130425455
156,35.62579479813576,0.02220095828175545,0.022977400958538056
157,38.39784324914217,0.018376059606671335,0.0203913603797555
158,37.67682021483779,0.017578024193644525,0.015485904097557068
159,36.435588866472244,0.026432357206940652,0.019607936397194863
160,35.67121271789074,0.019914769344031812,0.022909024469554423
161,35.68048192560673,0.0223490784317255,0.019787754595279695
162,35.359844885766506,0.019233806133270262,0.02031386188417673
163,31.486094035208225,0.017577951289713383,0.020458985395729542
164,35.35393450036645,0.023003177866339684,0.018860121838748457
165,35.81198101118207,0.021715042963624,0.01901306735724211
166,35.39448769390583,0.02145856648683548,0.02100472477078438
167,35.52326011657715,0.018699715808033944,0.02103715828806162
168,36.087352223694324,0.015241809636354447,0.015270826309919357
169,36.04536781087518,0.026326007768511774,0.019833663269877434
170,35.745473727583885,0.018509799055755137,0.018866901874542236
171,39.37712910026312,0.024697666242718696,0.020998377963900566
172,36.33731998130679,0.025517176538705826,0.01896016675978899
173,36.64711984246969,0.023153753876686098,0.02171392600238323
174,38.9612516798079,0.018675414212048054,0.020038743510842325
175,38.11526269093156,0.015269452221691609,0.019063768826425076
176,37.233770947903395,0.02842390939593315,0.016601008914411068
177,36.21251520887017,0.017524958923459052,0.02027532671391964
178,36.30132607370615,0.01974208027124405,0.018439268231391907
179,35.89766174182296,0.013477307148277759,0.017742923192679883
180,35.44084149226546,0.02165057249367237,0.014688292980194091
181,36.50200676545501,0.021517649516463278,0.019113625667989253
182,36.75852569937706,0.02281929410994053,0.019770573399960994
183,36.53026767447591,0.020816402286291124,0.01715567643195391
184,36.268373407423496,0.02086856745183468,0.018412836112082005
185,35.47227660194039,0.019992115795612334,0.01803614791482687
186,35.670761685818434,0.01598192721605301,0.01891030978411436
187,35.3219450712204,0.016244590394198895,0.015904083088040352
188,35.38996748253703,0.020943950079381466,0.01843947970122099
189,35.644446928054094,0.018961220011115075,0.020348609670996665
190,35.471553672105074,0.013107767924666405,0.014891846790909767
191,36.31501837819815,0.013250680640339851,0.014438010320067406
192,35.96710727363825,0.018243840485811232,0.01530999679118395
193,37.516606509685516,0.0160909803211689,0.018639589756727217
194,36.572540149092674,0.017064678966999054,0.01518013548105955
195,36.47027759626508,0.017335258461534976,0.018356611244380473
196,36.023978646844625,0.01672699108719826,0.01625107905268669
197,35.50486368313432,0.018028924949467184,0.014864888407289983
198,35.867382649332285,0.015756443403661252,0.0153623655885458
199,35.856421407312155,0.02439143620431423,0.01797313828766346
200,35.89370038732886,0.01823405861854553,0.015307818040251732
201,35.59460663795471,0.02152155101299286,0.0146211057305336
202,36.21189506351948,0.022714372798800467,0.01766628064215183
203,35.143635883927345,0.015486915633082389,0.018838518224656584
204,35.92063744366169,0.020191720500588418,0.01700413765013218
205,37.21989178285003,0.01693990867584944,0.014007367007434369
206,35.61447685211897,0.013659787625074386,0.017077264055609703
207,35.41861907765269,0.018659714534878732,0.014154250741004943
208,35.828954726457596,0.012377578951418399,0.015707714602351187
209,41.2871972322464,0.018996266461908818,0.012735709596425294
210,37.02217900753021,0.014781899377703666,0.014737980768084526
211,35.4713233448565,0.017921313866972922,0.015685426451265812
212,35.89194640517235,0.01502592172473669,0.01657871586829424
213,37.250783793628216,0.020007597394287587,0.017187557250261307
214,36.24148965999484,0.018767653070390224,0.017126743525266646
215,36.009646233171225,0.020081340074539183,0.015193678148090839
216,35.47514050081372,0.012772165946662426,0.014768063694238663
217,36.04174958541989,0.01505547858774662,0.011299105420708656
218,35.68000264465809,0.012990448288619519,0.012555122572928666
219,35.230670250952244,0.015883062221109866,0.012944227695465087
220,36.49005823209882,0.01610182613134384,0.016804199047386646
221,35.532536182552576,0.019618724808096885,0.01663295289874077
222,35.74183565750718,0.01643660742789507,0.016634268939495087
223,35.972945619374514,0.017210807017982006,0.0168577169701457
224,35.43046224117279,0.01317029781639576,0.013097121875733137
