epoch,epoch_seconds,test_relative_l2,train_relative_l2
1,31.29033548012376,0.4174897575378418,0.4218897106647491
2,30.380382779985666,0.4028945827484131,0.40477202033996584
3,30.542883720248938,0.3885790121555328,0.3928491742610931
4,30.631923753768206,0.3782282304763794,0.37757361388206484
5,30.47047593817115,0.3634671628475189,0.3646425235271454
6,30.187164917588234,0.357911958694458,0.35551050090789793
7,30.724948722869158,0.3486398756504059,0.3485908887386322
8,30.35248989239335,0.3424866724014282,0.3438924648761749
9,30.46870556846261,0.32449687123298643,0.3305558257102966
10,30.29914327338338,0.30925613164901733,0.3114032831192017
11,30.77777809649706,0.29446729183197023,0.2994958174228668
12,30.253505561500788,0.28851821541786193,0.2843910758495331
13,30.458385709673166,0.26111524760723115,0.27047288870811464
14,30.408364921808243,0.2525925773382187,0.24712175011634827
15,30.397421199828386,0.2278571355342865,0.23064516079425812
16,30.364136297255754,0.22537716567516328,0.21147661066055298
17,30.206813871860504,0.20309017956256867,0.1979729288816452
18,30.052041888237,0.17832410871982574,0.18459354615211487
19,30.345200642943382,0.15374165892601013,0.16594964694976808
20,30.160484604537487,0.13795527845621108,0.150887822329998
21,30.482615504413843,0.1345861455798149,0.14003986155986786
22,30.25713661685586,0.13592239886522292,0.13437971830368042
23,30.386702571064234,0.11487080872058869,0.12355760496854783
24,30.22331167384982,0.11480475276708603,0.10892229044437408
25,30.62456090375781,0.11053456991910934,0.10500881004333495
26,30.26286567747593,0.10017577975988388,0.10234315365552903
27,30.56316539645195,0.09459830224514007,0.09812038946151734
28,30.304198242723942,0.09169309049844741,0.09432702493667602
29,30.33687173202634,0.096424899995327,0.09053294348716735
30,30.461641412228346,0.08083342790603637,0.08479786437749863
31,30.366185769438744,0.07949816673994065,0.08609545773267746
32,30.441357988864183,0.09181387305259704,0.08618068301677703
33,30.6796388104558,0.08182354152202606,0.08028795856237411
34,30.42436969280243,0.07406349629163742,0.07972833806276322
35,30.52639354392886,0.08027484923601151,0.07739672952890396
36,30.689839724451303,0.06505166456103324,0.07389160662889481
37,30.524907410144806,0.07029000908136368,0.07215108546614647
38,30.649473622441292,0.07220388740301133,0.0673247951567173
39,30.360050790011883,0.061316795796155926,0.06389906194806098
40,28.891468845307827,0.05932827189564705,0.0654082233607769
41,30.04456254094839,0.07223975300788879,0.06429806515574456
42,30.35148312151432,0.07351082563400269,0.06400334951281547
43,30.43618256226182,0.06583253324031829,0.06545899504423142
44,30.86065584421158,0.0745177036523819,0.059143781512975696
45,30.424573212862015,0.06249298989772797,0.05949417853355408
46,30.359140802174807,0.0584132319688797,0.05810476204752922
47,30.287756338715553,0.05617779091000557,0.056430422365665436
48,30.47003274410963,0.05141181245446205,0.05258651480078697
49,30.52297619357705,0.048729640394449235,0.05550521510839462
50,30.36709627509117,0.05855417162179947,0.05155312266945839
51,30.418638564646244,0.052694295942783353,0.05100013571977615
52,30.298976246267557,0.04840289309620857,0.04618459191918373
53,30.341590084135532,0.053534033298492434,0.04743607595562935
