sample_index,relative_l2
0,0.008463708683848381
1,0.004746752325445414
2,0.004612802993506193
3,0.007210329174995422
4,0.010118641890585423
5,0.008935458958148956
6,0.006233929190784693
7,0.0043785590678453445
8,0.008604941889643669
9,0.006335892714560032
10,0.0050676907412707806
11,0.01009949017316103
12,0.008055787533521652
13,0.007603523321449757
14,0.006292321719229221
15,0.00760842626914382
16,0.009460392408072948
17,0.010925980284810066
18,0.004957478027790785
19,0.006167743820697069
20,0.007533680647611618
21,0.005970252677798271
22,0.007838204503059387
23,0.0077923065982759
24,0.006864819210022688
25,0.009348785504698753
26,0.006645617075264454
27,0.011105792596936226
28,0.008014100603759289
29,0.008442587219178677
30,0.0040634190663695335
31,0.004111762158572674
32,0.006387670058757067
33,0.006382788997143507
34,0.008730407804250717
35,0.00644913874566555
36,0.011122225783765316
37,0.011990436352789402
38,0.003439476480707526
39,0.007048479281365871
40,0.005400040186941624
41,0.005044406279921532
42,0.008721167221665382
43,0.005675130989402533
44,0.005832618568092585
45,0.009282355196774006
46,0.006996434647589922
47,0.007454006001353264
48,0.006167140789330006
49,0.009356634691357613
50,0.004907437600195408
51,0.009670395404100418
52,0.009346487931907177
53,0.008524429984390736
54,0.01248498447239399
55,0.005869654007256031
56,0.009547854773700237
57,0.007398584857583046
58,0.008657093159854412
59,0.007065946701914072
60,0.005029446445405483
61,0.005887792911380529
62,0.006376252509653568
63,0.009684555232524872
64,0.005277194548398256
65,0.006111730821430683
66,0.004561217967420816
67,0.009445901960134506
68,0.0063040717504918575
69,0.006277097389101982
70,0.009946124628186226
71,0.01077237818390131
72,0.0070738280192017555
73,0.004922337364405394
74,0.010006221011281013
75,0.005568304099142551
76,0.006401054561138153
77,0.006444209720939398
78,0.005573032423853874
79,0.010570704005658627
80,0.012940844520926476
81,0.006516102701425552
82,0.005108817480504513
83,0.005574746988713741
84,0.01377954799681902
85,0.004030159208923578
86,0.0049651251174509525
87,0.005111658945679665
88,0.006023793946951628
89,0.00695144385099411
90,0.014838038012385368
91,0.007523123174905777
92,0.007633422967046499
93,0.005795687437057495
94,0.013810038566589355
95,0.012968637980520725
96,0.011468560434877872
97,0.0038944229017943144
98,0.008774911984801292
99,0.012838982045650482
100,0.009175385348498821
101,0.008057408034801483
102,0.004830448888242245
103,0.005320132710039616
104,0.006349029950797558
105,0.005469797179102898
106,0.010433871299028397
107,0.007810420822352171
108,0.00701006269082427
109,0.006273736245930195
110,0.009932170622050762
111,0.010748608969151974
112,0.007663840893656015
113,0.007766684517264366
114,0.004002352710813284
115,0.0073936632834374905
116,0.005628373008221388
117,0.011154921725392342
118,0.01347037497907877
119,0.005285893566906452
120,0.0051743690855801105
121,0.013540959917008877
122,0.00803841557353735
123,0.008486147038638592
124,0.01713619939982891
125,0.01092424988746643
126,0.0073974477127194405
127,0.006394750904291868
128,0.007249233312904835
129,0.0073358602821826935
130,0.004427601583302021
131,0.013681882992386818
132,0.0048907105810940266
133,0.005426446441560984
134,0.004330093041062355
135,0.0061046285554766655
136,0.007600299548357725
137,0.01143605262041092
138,0.006312711630016565
139,0.012172559276223183
140,0.0037781703285872936
141,0.007483095861971378
142,0.010375910438597202
143,0.01120353490114212
144,0.005911603104323149
145,0.004343799315392971
146,0.004661936778575182
147,0.005744209513068199
148,0.00846489891409874
149,0.003720162669196725
150,0.0058450172655284405
151,0.007117580156773329
152,0.007177877239882946
153,0.00501389242708683
154,0.014644392766058445
155,0.00869665015488863
156,0.01311340183019638
157,0.014625798910856247
158,0.008750693872570992
159,0.004774400498718023
160,0.006937389262020588
161,0.004535945598036051
162,0.005483221262693405
163,0.004905895795673132
164,0.004942965228110552
165,0.013958442956209183
166,0.008248033002018929
167,0.0060798414051532745
168,0.005406423006206751
169,0.005843632854521275
170,0.009457183070480824
171,0.007038509007543325
172,0.005610763095319271
173,0.016560979187488556
174,0.008416179567575455
175,0.007005573250353336
176,0.010462682694196701
177,0.010705518536269665
178,0.007765699177980423
179,0.005493427626788616
180,0.007304012775421143
181,0.008540238253772259
182,0.0050401645712554455
183,0.0043244329281151295
184,0.004435099195688963
185,0.005191863048821688
186,0.010445456020534039
187,0.008296207524836063
188,0.009621058590710163
189,0.008814005181193352
190,0.012179728597402573
191,0.006355357356369495
192,0.005524987354874611
193,0.008590063080191612
194,0.006661990191787481
195,0.005139296408742666
196,0.006924201734364033
197,0.007564271334558725
198,0.004885226953774691
199,0.006330038420855999
