sample_index,relative_l2
0,0.0055035750316596585
1,0.008974172600442785
2,0.004014444627643404
3,0.0028038762096663536
4,0.011059276991455385
5,0.008817475999955082
6,0.003400738669959925
7,0.0035182052074910117
8,0.00667821475667669
9,0.008555986416916987
10,0.0024723885238104016
11,0.005430530761133503
12,0.003242270930286027
13,0.004836843667275546
14,0.004123851430522886
15,0.00784075134177945
16,0.004713327536290248
17,0.00524687629530891
18,0.005356234418869331
19,0.004697313478018882
20,0.004942269673720549
21,0.005036682768025631
22,0.004410870158854146
23,0.008612987419640325
24,0.005374257934852944
25,0.006007098469721482
26,0.005982873138253392
27,0.0048872245199748565
28,0.008663584465862033
29,0.005875204989873649
30,0.005094596931865701
31,0.005900784119929202
32,0.003663099199257458
33,0.005054721643935517
34,0.0044707758768469524
35,0.006434619513893025
36,0.0068820691413217045
37,0.003478364911786586
38,0.006713863695230923
39,0.003245450902860666
40,0.0031349708368242266
41,0.004634541904620514
42,0.0035626182765031975
43,0.004536743198124853
44,0.002649244361774176
45,0.0030526630420309136
46,0.0055902570491623985
47,0.004862132678235528
48,0.00830617619726114
49,0.004782343551546206
50,0.005759404103249159
51,0.007369295868451467
52,0.005096260749402505
53,0.006626283426276508
54,0.004301495352361484
55,0.004312941983595908
56,0.0029640747932808795
57,0.0038487121723572723
58,0.004379080677704106
59,0.003726834793961873
60,0.005136476305716411
61,0.00891340237791356
62,0.0028591235007563503
63,0.005315458410690847
64,0.009008054302360333
65,0.0033895287087099533
66,0.003270267861675227
67,0.009608462129758246
68,0.004122169141660052
69,0.004907519625307686
70,0.007469589701404667
71,0.006791429384143084
72,0.0041513506939305994
73,0.0024277892007553703
74,0.003065234761212998
75,0.010918617763910062
76,0.007646146868476341
77,0.009764513538808334
78,0.0029333562316057817
79,0.0035822014725929627
80,0.005428906315158485
81,0.004899081325681938
82,0.007395333116598293
83,0.004590022277063781
84,0.005930747046337074
85,0.008793436575927556
86,0.003889701949221553
87,0.004640409147281171
88,0.004708695343452909
89,0.0038973747294063555
90,0.009046282672392627
91,0.006043491974608033
92,0.008473609685486215
93,0.004033588405476187
94,0.005080827059587451
95,0.007113048353043238
96,0.0023186277870048764
97,0.004191492498886169
98,0.0045563365676907774
99,0.004343503582421006
100,0.0043780098282549225
101,0.0029921826611989657
102,0.005737347814761924
103,0.006134648899735353
104,0.009642146800252714
105,0.004577362537902449
106,0.0068175056205642725
107,0.0022836430867544267
108,0.0066226753446949425
109,0.0032039817644461477
110,0.005651979132943791
111,0.006477464940169136
112,0.007618991605787496
113,0.0042767998082751104
114,0.007483814380229414
115,0.005630256038311662
116,0.00820389216224373
117,0.0036027175273558787
118,0.004570330661810985
119,0.005401913860678531
120,0.005861233104641561
121,0.005431024428301296
122,0.003668591395420693
123,0.004975453989160254
124,0.004935077457438524
125,0.007503030076304784
126,0.002733863235075973
127,0.004659408758419092
128,0.0034707191395710628
129,0.003308183668838498
130,0.004662773196781858
131,0.005424821198387486
132,0.0030667297510239664
133,0.004733876519833927
134,0.005813699206155129
135,0.008676540182957854
136,0.007925283191609298
137,0.00400970902819027
138,0.006649068752911424
139,0.0038836777031363468
140,0.007013347091576502
141,0.006579254529082742
142,0.005505599291000932
143,0.0033403308713584115
144,0.003543749627647092
145,0.005926442705138491
146,0.005349301398813103
147,0.007067314476852972
148,0.005762445547514268
149,0.002589161224907301
150,0.005019772220741298
151,0.005295354711047828
152,0.002907081361459402
153,0.004965000139002035
154,0.004276796268535921
155,0.0029191186567263643
156,0.0030147263827130194
157,0.0037341492706014535
158,0.005381374808355863
159,0.006105512563539758
160,0.0032876411524518823
161,0.005797848035063303
162,0.00578844001873895
163,0.006148203940505245
164,0.002843778357055284
165,0.002895769347539267
166,0.004111771006955345
167,0.00614391224394664
168,0.007110913070475977
169,0.0046409581882855995
170,0.004370290655941644
171,0.00651619107736885
172,0.007344831883722427
173,0.005538075824200602
174,0.007698356338085533
175,0.014502497188317276
176,0.006610605279950201
177,0.005797528386623821
178,0.003381545166477497
179,0.0064532683717924925
180,0.003830969434015453
181,0.006800128961111218
182,0.006090988993540744
183,0.005592114621531805
184,0.002524069757992583
185,0.0036900324812409596
186,0.002473017052817968
187,0.008078337238924854
188,0.002661019060007333
189,0.004277720516677861
190,0.007471113878290299
191,0.003514000231474442
192,0.0036006773538255744
193,0.0040911114728488275
194,0.0036176030426260967
195,0.005018304626004145
196,0.003211224608603014
197,0.0031504356859778497
198,0.008248936011848673
199,0.0081731225389146
