epoch,epoch_seconds,test_relative_l2,train_loss
1,9.18547135218978,0.12509920433163643,0.16489176917076112
2,8.343226362019777,0.11250762760639191,0.11386411693692207
3,8.468850702047348,0.10869255468249321,0.10905666944384575
4,8.321148950606585,0.10816996812820434,0.10720614716410637
5,8.658015556633472,0.10666610434651375,0.1064635548889637
6,12.934774562716484,0.10617694437503815,0.1046812306046486
7,17.7397243976593,0.10810159891843796,0.10517729207873344
8,17.64850940927863,0.10411886468529702,0.10342230892181396
9,17.74108650907874,0.10007924139499665,0.10036744368076324
10,17.755998272448778,0.1047247377038002,0.1016802989244461
11,18.01981883868575,0.09542588457465172,0.09915857583284378
12,17.83781211450696,0.09953701168298722,0.09801304125785827
13,17.774861305952072,0.09586823597550392,0.09693101325631141
14,17.7375281304121,0.09833276972174644,0.09917313373088836
15,17.83390111476183,0.09916381150484085,0.09692581421136856
16,17.72919887676835,0.10898394227027892,0.09322638887166977
17,17.797099255025387,0.09517747461795807,0.0924520342350006
18,17.81096125021577,0.08765978425741196,0.09168939068913459
19,17.840588241815567,0.08412356525659562,0.08642983880639077
20,17.714173700660467,0.08893689393997192,0.08649963223934173
21,17.644819501787424,0.07700592771172524,0.08374614441394806
22,17.753228962421417,0.0767288625985384,0.08155481410026551
23,17.9708024635911,0.07544288039207458,0.08231255993247032
24,17.509188037365675,0.09095373556017876,0.07982576987147331
25,17.842604536563158,0.07030051045119762,0.07545806069672108
26,17.71684865280986,0.07049184694886207,0.07410925960540772
27,17.80387119948864,0.07709423989057541,0.06798855888843536
28,17.79652214050293,0.060960830450057985,0.06746333406865597
29,17.786402828991413,0.062270921170711514,0.06861636538803577
30,17.813468173146248,0.06385337620973587,0.06338586789369584
31,17.872143980115652,0.05821057312190533,0.06622969861328602
32,17.8536515571177,0.07205522373318672,0.05934834481775761
33,17.815080020576715,0.08066742606461048,0.06818235202133656
34,17.791786566376686,0.0641748046875,0.07096043086051941
35,17.83314400166273,0.057231052070856096,0.06360435274243355
36,17.761138137429953,0.058164118081331255,0.06694880224764348
37,17.861527878791094,0.07093677252531051,0.06255578789114952
38,17.614598363637924,0.06728415191173553,0.06233513706922531
39,17.827414572238922,0.08469587847590447,0.06302517206966878
40,17.748760901391506,0.053052029609680175,0.0674105036854744
41,17.879302974790335,0.05065785877406597,0.05771894052624702
42,17.74687561765313,0.04754411943256855,0.054684697628021244
43,17.81524657458067,0.06692656144499778,0.059623826265335085
44,17.775595549494028,0.050496438145637514,0.05350325551629066
45,17.804180182516575,0.057169902324676516,0.052632780238986016
46,17.76554897427559,0.048293111473321916,0.0573970075622201
47,17.926343891769648,0.05362051248550415,0.052741904482245444
48,17.828815557062626,0.05859621152281761,0.05819379310309887
49,17.82041545212269,0.04423972621560097,0.05126431666314602
50,17.82707454264164,0.047018420994281766,0.049218134224414824
51,17.98001465573907,0.04019344687461853,0.04917467465251684
52,17.79174980148673,0.05704056426882744,0.05051092156022787
53,17.871421582996845,0.05970061220228672,0.05023023700714111
54,17.587358001619577,0.05575522050261497,0.0484635801538825
55,17.78662046045065,0.04804247945547104,0.0457136410176754
56,17.814125813543797,0.0455173209309578,0.045938959993422034
57,17.839924037456512,0.05375127144157887,0.05001537135243416
58,17.67366863042116,0.052550205513834956,0.04678135933727026
59,17.891527369618416,0.04796472206711769,0.04877990598976612
60,17.73685099929571,0.04735676422715187,0.046921088799834254
61,17.87969648092985,0.04564763858914375,0.04841372086107731
62,17.781484436243773,0.04899088308215141,0.047818678624927995
63,17.817308377474546,0.0343174883723259,0.04449461904168129
64,17.74521980434656,0.03643701948225498,0.04476493398100138
65,17.95066886022687,0.04415852159261704,0.044632073752582074
66,17.717899546027184,0.04267164513468742,0.044352495983242986
67,17.960795760154724,0.03650761619210243,0.043440910659730436
68,17.79343990981579,0.033934034667909146,0.04227574409544468
69,17.816966902464628,0.04266354590654373,0.04532179772853851
70,17.741320446133614,0.0342413142323494,0.042774951182305815
71,17.65406769514084,0.045169337429106234,0.045071957767009736
72,17.781049817800522,0.03469405148178339,0.044133193597197536
73,17.83628683909774,0.04711140789091587,0.043578505031764504
74,17.815967585891485,0.0457387674972415,0.04241372295469046
75,17.820261772722006,0.040164240077137946,0.040119769707322124
76,17.81207787618041,0.04234822317957878,0.04074538376182318
77,17.821174077689648,0.041859545819461344,0.042113752111792566
78,17.83883537724614,0.041826799511909485,0.039902093917131426
79,17.972913559526205,0.04161950252950192,0.041563009835779666
80,17.796915624290705,0.04680495254695415,0.04386967211961746
81,17.77598674222827,0.04540083043277263,0.042610550083220004
82,17.65280643478036,0.040806275717914106,0.041224507890641686
83,17.82760403305292,0.0392248310148716,0.04335539324581623
84,17.80102577060461,0.050949690714478496,0.04297645855695009
85,17.821256034076214,0.05357855848968029,0.03951743918657303
86,17.854920025914907,0.03771331511437893,0.041031226977705955
87,17.621054027229548,0.033277510926127435,0.04022523658722639
88,17.839457247406244,0.04373782195150852,0.03915081688016653
89,17.723016936331987,0.04167631823569536,0.03782772442698479
90,17.727558933198452,0.0435490782931447,0.03901094628125429
91,17.744234520941973,0.0443749189004302,0.04017040663212538
92,17.670794259756804,0.06182426080107689,0.03754550789296627
93,17.81966171041131,0.04498273625969887,0.041018502041697505
94,17.812959659844637,0.04434151981025934,0.03948955620825291
95,17.78512467071414,0.04285843275487423,0.03942034092545509
96,17.924860700964928,0.03802583690732717,0.04063135471940041
97,17.776312161237,0.035178489089012145,0.04093998269736767
98,17.82582777366042,0.03939205106347799,0.036904677242040634
99,17.709246154874563,0.033907629773020746,0.039708234190940855
100,17.834496721625328,0.03388585235923529,0.04042950683832169
101,17.85718711465597,0.0302443203702569,0.03860922748595476
102,17.773272465914488,0.039966738782823086,0.03962614045292139
103,17.677291996777058,0.04385763294994831,0.04002283593267202
104,17.846808154135942,0.03968217320740223,0.036428175248205664
105,17.751371897757053,0.03738754190504551,0.03649700956791639
106,18.10594379529357,0.03782729595899582,0.03926960833370686
107,17.949820265173912,0.050218451917171475,0.03620755237340927
108,17.85702595487237,0.03306102491915226,0.03565782253444195
109,17.73740714043379,0.0401431592926383,0.03626695690304041
110,17.82173255085945,0.03325276229530573,0.04044709564745426
111,17.74257829412818,0.032741524092853067,0.03486953812092543
112,17.91961668804288,0.03335979551076889,0.035011044539511205
113,17.814626786857843,0.04516197267919779,0.036075530111789704
114,17.940152175724506,0.03460443280637264,0.03623164164274931
115,17.670916810631752,0.04344438806176185,0.03583676398545504
116,17.750733584165573,0.04546711236238479,0.03880896872282028
117,17.702674981206656,0.04840648405253887,0.03601857178658247
118,17.894585996866226,0.03374685149639845,0.03767728172242642
119,17.877056270837784,0.028297589272260667,0.03661574686318636
120,17.75550416857004,0.03500428400933742,0.037090693719685076
121,17.850460715591908,0.033999339640140534,0.03650994832068682
122,18.18524719402194,0.03350981391966343,0.03463699151575565
123,17.712633229792118,0.040416137613356114,0.037275305032730105
124,18.073124427348375,0.040803642347455024,0.0346861162558198
125,17.742981288582087,0.03671764403581619,0.03587741290777922
126,18.10001166537404,0.042865412719547746,0.034800008825957775
127,17.749476943165064,0.02920692227780819,0.03362823978811502
128,18.24835106730461,0.04012374252080917,0.03477626428008079
129,17.912408530712128,0.02450328376144171,0.03206648440659046
130,17.821014564484358,0.03074784904718399,0.036364155180752276
131,17.893312770873308,0.04101011484861374,0.03224631728976965
132,17.81047883629799,0.027729739025235175,0.03287571465969086
133,17.729911539703608,0.03894074741750955,0.034137482419610024
134,17.62294588238001,0.023900786750018596,0.03426895832270384
135,17.76501102745533,0.03862385921180248,0.03716848674416542
136,18.094765350222588,0.050695744678378105,0.03478541323542595
137,17.679748974740505,0.02070894408971071,0.033078667506575586
138,18.081664346158504,0.027208828292787077,0.03301829500496387
139,18.051116090267897,0.03065133299678564,0.03577086478471756
140,17.61038300767541,0.04278881307691336,0.03302134890854359
141,17.843111727386713,0.031375314481556414,0.03401482406258583
142,18.285531140863895,0.030517296008765696,0.03205441956967115
143,17.94300303608179,0.055201875865459445,0.031598108023405076
144,17.696569804102182,0.03354211855679751,0.03682093607634306
145,17.893010567873716,0.031531076356768606,0.030194964088499546
146,17.75578796491027,0.02548776600509882,0.03440844941139221
147,17.77538076043129,0.026049755178391934,0.03117045984789729
148,17.679827384650707,0.03405380573123693,0.03184354394674301
149,17.727312296628952,0.027584794014692306,0.0333760474473238
150,17.76944662258029,0.03473566707223654,0.03422541179507971
151,17.786811001598835,0.023452549688518048,0.029607155837118624
152,17.849362146109343,0.03741254571825266,0.03185453210771084
153,17.75092228129506,0.027014152556657792,0.031502545710653064
154,18.77271718904376,0.02737962145358324,0.02920085195824504
155,17.841396886855364,0.027688820101320743,0.030875873543322087
156,17.723153807222843,0.028175468035042287,0.02923787520825863
157,17.73639452829957,0.023639737144112587,0.02933485408127308
