sample_index,relative_l2
0,0.006483138064865509
1,0.007349727557098016
2,0.003432422474182659
3,0.00328815189370173
4,0.011861207358718213
5,0.00930059132705325
6,0.004296033356813593
7,0.003550246899234848
8,0.007484863359445685
9,0.009106536268038
10,0.002816681205016363
11,0.005553590403120314
12,0.003519826869256197
13,0.004570622510043379
14,0.00729178929880017
15,0.010363777705532444
16,0.004309760713383274
17,0.003944586070395713
18,0.006180236581775984
19,0.00389705228296899
20,0.005060014093869987
21,0.006268413678898059
22,0.004156089794678828
23,0.011415490839117548
24,0.007220456654349776
25,0.00895533445053537
26,0.008467075067802731
27,0.0066499388619479845
28,0.007420703399519441
29,0.006510153445192351
30,0.004219128656358757
31,0.0054852079149573406
32,0.0031516708756989713
33,0.005945096122173697
34,0.004133694989414571
35,0.005959752040712528
36,0.008185537162638869
37,0.0036112165493643886
38,0.007927414699043836
39,0.004313221450791798
40,0.0028682431146625324
41,0.003935293494592822
42,0.004643723015111362
43,0.0034686011035246268
44,0.002982482720780037
45,0.0030137349071515753
46,0.006918961683753616
47,0.004359951155092061
48,0.008871535942858576
49,0.005794299757207156
50,0.005344189721076425
51,0.0068897366055170415
52,0.005880418382927564
53,0.0068016417079055005
54,0.0036818279458264657
55,0.004281626139687285
56,0.0032466757161863672
57,0.0033831543388127
58,0.004374444635796099
59,0.0035674284169622933
60,0.00470266348911331
61,0.012647965216862494
62,0.0036545078917991866
63,0.007034672466919188
64,0.007779700813510399
65,0.003767158148423214
66,0.0035792436063931485
67,0.009633123113656794
68,0.004270144911808799
69,0.004715259051107962
70,0.0053229486351423225
71,0.011157424288453071
72,0.006077910352877531
73,0.0024962763356140777
74,0.0048319419504046284
75,0.008410566855369108
76,0.004354446170161277
77,0.009713674410884283
78,0.003034503070052197
79,0.0037637597964451943
80,0.004200268862621767
81,0.005909747032806947
82,0.00979093955761897
83,0.004228644492585041
84,0.006871392390543909
85,0.007281584906191155
86,0.00656902335753098
87,0.004246015369143824
88,0.005159975496172273
89,0.0041065553219325835
90,0.008168217926736752
91,0.007386877687151744
92,0.015657831525410882
93,0.005127556273468046
94,0.005220400621400408
95,0.00660444241900859
96,0.0030192761852089697
97,0.003689942629089498
98,0.0032540717328226523
99,0.006658553426542013
100,0.005023612281917987
101,0.0031872149778341945
102,0.0060466917682786975
103,0.004658882575604052
104,0.01198542563205027
105,0.004777104756181601
106,0.007920437850183943
107,0.002260453429542541
108,0.008599850421102362
109,0.003997578694758604
110,0.005538292231631285
111,0.0061545520212016565
112,0.006276452366501573
113,0.003856968377964825
114,0.007142198341074292
115,0.0035921615189740685
116,0.011569838757001197
117,0.004243968596137594
118,0.0026738376549486002
119,0.005870009196873691
120,0.007202169051473334
121,0.005336894673912831
122,0.004194894789650885
123,0.005218728046573665
124,0.004079992478476251
125,0.006868924988459129
126,0.002525179771011299
127,0.006013599647020358
128,0.005759373996458788
129,0.004387794533309996
130,0.005611123817078891
131,0.004333424797997591
132,0.0034568179579771265
133,0.004805696494827701
134,0.00736231655779354
135,0.0074784391289800635
136,0.006942994239286782
137,0.005066727305421913
138,0.006475767601391395
139,0.004478216354487151
140,0.007394273367442015
141,0.00589019007411169
142,0.00843415196206833
143,0.004363152239053185
144,0.004377252065264378
145,0.006241782491780883
146,0.007009324495544825
147,0.0093526884323436
148,0.008026052505624414
149,0.0026999747634607243
150,0.007189454171908257
151,0.005738079175124879
152,0.0032551184534481544
153,0.005956258422654917
154,0.004845772332678921
155,0.0035047629412754333
156,0.002377634141680199
157,0.004391704416674758
158,0.0047901759098970135
159,0.006327713189442068
160,0.0040233271661389465
161,0.007108237991481829
162,0.005798340225370938
163,0.005984700373260039
164,0.0031019658351647533
165,0.0029383971123367876
166,0.006176831244276406
167,0.005145931499536021
168,0.0075332679798254575
169,0.005594611823202286
170,0.005239917334848134
171,0.009154248991427026
172,0.0063260112568015794
173,0.0055325624504995894
174,0.006995488438570114
175,0.01520659095199511
176,0.008729419623404072
177,0.006404327297202256
178,0.005064942752913862
179,0.009233854104553995
180,0.004565610454502444
181,0.005959298139978093
182,0.008076726473278926
183,0.0069321504436627625
184,0.0028076868230158905
185,0.004808054193982549
186,0.003045773539908034
187,0.008034297275653555
188,0.0027002002440513913
189,0.004228914532835992
190,0.006699239246063369
191,0.004026288527733905
192,0.003883476824372992
193,0.0037863328493958383
194,0.003898481452767321
195,0.004281017390631737
196,0.00422881622939273
197,0.003254940046315142
198,0.006261837157966674
199,0.009733299507116312
